#{"t_start": 1780600309.3689928, "env_id": "None"}
r,l,t,n_delivered,n_invalid,n_empty_grab,n_physics_attempts,sum_grasp_quality,sum_disturb_m,sum_disturb_raw_m,max_disturb_m,n_ejected,n_predicate_succ,n_objects_initial
70.69651,60,55285.238713,13,0,0,60,18.000000000000004,0.931749313996029,1.773269246756071,0.11307479026643123,1,13,20
60.77381,60,55425.907262,10,0,0,60,13.600000000000003,0.6930868798497403,1.4423674222816167,0.1011461956560793,1,10,20
69.02517,60,55432.608356,12,0,0,60,18.6,0.8574124663394614,1.9157453105818727,0.08618412076744346,0,12,20
68.07394,60,55443.105334,12,0,2,58,17.0,0.5330430696138013,1.2564157989406306,0.06710901890351059,0,12,20
74.000656,60,55443.105436,14,0,1,59,16.4,0.7896827671168545,1.7860012993064314,0.05845310413814364,0,14,20
68.67708,60,55443.105459,12,0,1,59,18.2,0.7214618797656522,1.6095961200075162,0.058162549042489506,0,12,20
78.85733,60,55443.105477,15,0,1,59,21.200000000000003,0.581338217632682,1.3880738895149989,0.07012364769125008,0,15,20
68.895676,60,55443.105494,12,0,2,58,21.200000000000006,0.8121669205408404,1.5013477677342062,0.08040105711575249,0,12,20
75.71707,60,55443.105511,14,0,0,60,19.6,0.6414656349410686,1.3107011909159239,0.09834335258881079,0,14,20
84.33513,60,55443.105527,17,0,1,59,19.0,0.5124387037250616,1.0976103494965836,0.053363465268886086,0,17,20
62.0449,60,55443.105543,10,0,1,59,16.2,0.7375471474673226,1.7568598925081087,0.04100266529409324,0,10,20
81.70327,60,55443.105558,16,0,0,60,20.6,0.7983674199747718,1.589156481036125,0.11920091849556044,0,16,20
65.54372,60,55443.106431,11,0,0,60,16.599999999999998,0.778140555949783,1.9137848267090583,0.050144064846706145,0,11,20
78.433075,60,55443.106448,15,0,0,60,18.0,0.5634789999896682,1.1521094818907087,0.09607446572761043,0,15,20
73.11495,60,55443.106463,14,0,3,57,17.2,0.8525374750134885,1.6944320217262059,0.08719167915976675,0,14,20
75.85556,60,55586.031723,15,0,3,57,15.8,0.752238678802885,1.4500193874789622,0.04954949076225256,0,15,20
74.95752,60,55593.376893,14,0,2,58,20.800000000000004,0.7212508271668947,1.5007877170696735,0.0645606972214806,0,14,20
73.76301,60,55604.708909,14,0,2,58,15.4,0.48851764991001845,1.1900551589827693,0.07654568212474411,0,14,20
51.572716,60,55604.709019,7,0,0,60,13.8,1.323638337695145,2.696123695619014,0.11945698775489219,0,7,20
69.04575,60,55604.709048,12,0,0,60,19.8,1.0271275205081989,2.0414276111206284,0.05765914170744643,0,12,20
70.93943,60,55604.709066,13,0,0,60,15.8,0.9802835768177998,2.0131112064394077,0.07442686205498905,0,13,20
67.82589,60,55604.709083,12,0,0,60,18.2,1.3970434812046029,2.419331521226393,0.15083609829774497,0,12,20
69.26731,60,55604.709099,13,0,1,59,18.8,0.9163510812266511,1.6891442702480173,0.09106020710744667,2,13,20
81.1459,60,55604.709115,16,0,1,59,20.0,0.7570622064129693,1.6115004830466262,0.06360425654094537,0,16,20
68.71447,60,55604.709131,12,0,0,60,19.000000000000004,1.0327641363030609,1.8218768896863689,0.10711806285918063,0,12,20
76.03433,60,55604.709147,14,0,0,60,20.400000000000002,0.6028425342289858,1.4513847838371015,0.0394204930891415,0,14,20
78.68651,60,55604.709164,15,0,1,59,21.400000000000002,0.6767496211781943,1.4447558455095277,0.056032093276929554,0,15,20
61.823338,60,55604.70918,10,0,0,60,15.000000000000002,0.85832525417792,1.927589719414886,0.07858447373962307,0,10,20
81.47272,60,55604.709197,16,0,0,60,20.000000000000004,0.5736424872630141,1.3673698307988837,0.04763384923659988,0,16,20
64.595634,60,55743.905705,11,0,4,56,18.200000000000003,0.47217828661794786,1.154759140018864,0.05420221613822995,0,11,20
65.65969,60,55753.444733,11,0,0,60,20.800000000000004,1.120155919661749,2.2776203981072793,0.07246000998233781,0,11,20
65.60113,60,55764.590943,11,0,0,60,17.800000000000004,0.9294369540039326,1.8741299738850625,0.06501397769742719,0,11,20
70.68467,60,55764.591048,13,0,2,58,17.4,0.8676657866330942,1.611066770393631,0.115972845682594,0,13,20
84.69276,60,55764.591075,17,0,3,57,24.600000000000005,0.6936318732287556,1.6258798296104815,0.0654393421313705,0,17,20
77.778435,60,55764.591094,15,0,1,59,18.2,0.6707945144851077,1.4106020158332697,0.05151964752603971,0,15,20
81.23643,60,55764.59111,16,0,1,59,20.400000000000006,0.751805220876096,1.4294577152928514,0.06650292984330088,0,16,20
59.85876,60,55764.591127,9,0,0,60,20.800000000000004,1.270618899922998,2.3112399128909322,0.0673630316885191,0,9,20
74.024315,60,55764.591143,14,0,1,59,19.0,0.6278376820748713,1.5025394716172078,0.11070032609805029,1,14,20
67.78787,60,55764.591159,12,0,1,59,17.800000000000004,0.8360641288315386,1.8732957571175424,0.07670625975816543,0,12,20
75.87604,60,55764.591176,15,0,0,60,18.200000000000003,0.8319967786717378,1.4975882008118349,0.0854689970732172,2,15,20
77.3342,60,55764.591192,15,0,0,60,18.200000000000003,0.6229160307883526,1.2542540891170417,0.08048362645907191,1,15,20
74.03526,60,55764.591209,14,0,0,60,18.400000000000002,0.8023657436870727,1.5485589246863531,0.11145311887887104,1,14,20
62.265675,60,55764.591225,10,0,0,60,17.0,1.0171585781999029,2.0428797138645263,0.10487863092329784,0,10,20
68.04388,60,57823.918369,12,0,0,60,18.000000000000004,1.2580645949311346,2.330489139655387,0.0962526437775086,0,12,20
63.266552,60,57832.142338,11,0,1,59,17.6,0.7967193161520744,1.6916696713204677,0.0955687595676651,2,11,20
67.07429,60,57842.419226,12,0,3,57,14.999999999999998,0.5428603425518855,1.2935595218651066,0.035329702620773,0,12,20
80.64212,60,57842.419342,16,0,3,57,20.599999999999998,0.5989599431411657,1.2964314907529249,0.042614139559665816,0,16,20
71.79253,60,57842.41937,13,0,1,59,18.2,0.663744775701423,1.4218250272657293,0.06863646655549589,0,13,20
55.476223,60,57842.4199,8,0,2,58,16.200000000000003,0.6918836490662965,1.732003759123187,0.06957140430072656,0,8,20
70.96487,60,57842.419986,13,0,2,58,20.000000000000004,0.7875702044235529,1.6324067006106293,0.04951210494617722,0,13,20
77.190704,60,57842.420058,15,0,4,56,21.200000000000003,0.6246598779734936,1.2552179863902988,0.08113176053332642,0,15,20
75.69255,60,57842.420129,15,0,6,54,18.400000000000002,0.4737556854002397,1.027466470484557,0.05432658221231601,0,15,20
70.14703,60,57842.420199,13,0,1,59,17.0,0.7464831387594905,1.49061352320727,0.07295979920763396,1,13,20
51.681305,60,57842.420236,7,0,0,60,12.200000000000001,1.0093454134641373,2.245785578296358,0.08860812118120857,0,7,20
60.838947,60,57842.420262,10,0,1,59,16.0,1.020520071690718,2.030035390347176,0.061745478989601935,0,10,20
63.9433,60,57842.420283,11,0,2,58,12.8,0.48834571034551844,1.2843938714841796,0.041028066667035845,0,11,20
58.55589,60,57842.420314,9,0,1,59,16.6,1.0020476658543034,2.263742976960094,0.07966201569780806,0,9,20
58.57332,60,57989.009412,9,0,0,60,14.200000000000001,0.8833418960267151,2.0663890820047897,0.06068812024259811,0,9,20
82.15171,60,57997.31408,16,0,0,60,21.6,0.7041521348791837,1.399358477744759,0.043663468717059055,0,16,20
61.788033,60,58006.866403,11,0,3,57,14.399999999999999,1.0559802591962928,2.028550597482323,0.09429170489058454,1,11,20
69.25074,60,58006.866511,12,0,0,60,18.0,0.654626377727359,1.5514548321557513,0.05074016688548887,0,12,20
80.19758,60,58006.866538,16,0,1,59,16.6,0.7412234454109217,1.6122935195955588,0.05427513408391783,0,16,20
78.487045,60,58006.866557,15,0,0,60,20.2,0.8664787790651622,1.8316450468417154,0.0565892910684388,0,15,20
70.40985,60,58006.866574,13,0,4,56,20.000000000000004,0.6050799807876436,1.4509159009043737,0.061982939782458876,0,13,20
63.65237,60,58006.866592,11,0,0,60,14.799999999999999,0.6838058139238856,1.5565081438132335,0.08327690550957069,1,11,20
72.99511,60,58006.866608,14,0,3,57,15.0,0.5824489907595356,1.2301058574442147,0.04710905517651644,0,14,20
60.91111,60,58006.866624,10,0,1,59,14.400000000000002,1.0344451751913701,2.1192491523564465,0.049829587019454946,0,10,20
87.65733,60,58006.86664,18,0,2,58,22.8,0.691346742935976,1.5379632948762045,0.07218321793631441,0,18,20
64.35138,60,58006.866656,11,0,0,60,14.8,0.8543080803643375,1.7840568940464796,0.07309786459156574,0,11,20
68.93146,60,58006.866672,13,0,0,60,17.0,1.144267989631055,2.0130596376583565,0.10994593549707114,2,13,20
71.05967,60,58006.866687,13,0,2,58,16.2,0.4401674161294743,1.0563979842789777,0.040148859054673254,0,13,20
74.89777,60,58144.140932,14,0,0,60,17.0,0.7011184619210161,1.3687298491313167,0.08125895961791672,0,14,20
68.501175,60,58152.158007,12,0,0,60,13.6,0.36941307940952733,1.1927801628855812,0.02529135603830753,0,12,20
73.68856,60,58162.50566,14,0,3,57,17.8,0.6157232561910896,1.4268294398795385,0.04726920046162474,0,14,20
80.04487,60,58162.505767,16,0,3,57,20.6,0.8775743048352648,1.6921466095953388,0.08963842720935872,0,16,20
69.47681,60,58162.505796,13,0,2,58,16.200000000000003,0.7516024530116462,1.553454270795868,0.06951908442437991,1,13,20
67.818756,60,58162.505816,12,0,0,60,18.0,0.8106143801288718,1.7384987834693635,0.04272963692270282,1,12,20
65.18434,60,58162.505834,11,0,3,57,19.400000000000002,0.6278272673216934,1.4468983477790034,0.07368815123182919,0,11,20
70.74824,60,58162.505851,13,0,2,58,17.400000000000002,0.7958801347034042,1.689831718785567,0.042279599744124124,0,13,20
75.51832,60,58162.505867,15,0,2,58,20.0,0.8208501012943067,1.5989100919604664,0.10905853247841507,2,15,20
70.69386,60,58162.505883,13,0,2,58,16.200000000000003,0.6630718744881294,1.4769644690831099,0.04984857155070693,0,13,20
59.14421,60,58162.505899,9,0,0,60,13.400000000000002,0.47789003776004607,1.3616958319696553,0.038900861415684516,0,9,20
90.914825,60,58162.505916,19,0,1,59,22.2,0.702607242366902,1.351758122143685,0.08768044023688042,0,19,20
70.52254,60,58162.505933,13,0,1,59,16.0,0.9487269909446518,1.940159957973604,0.07573467454360908,0,13,20
73.38318,60,58162.508015,13,0,0,60,21.6,0.6284206027244936,1.4383188470287702,0.055421369332777505,0,13,20
72.88858,60,58291.74669,14,0,3,57,18.4,0.6057232395981142,1.299912936416397,0.07912336721733151,1,14,20
75.171844,60,58300.245237,14,0,0,60,20.200000000000003,0.504086569914142,1.1679286185416078,0.03944260484318838,1,14,20
74.618965,60,58309.801502,14,0,1,59,17.0,0.5305303454703368,1.1999414667980994,0.06417448927552588,0,14,20
65.7675,60,58309.801608,11,0,0,60,17.800000000000004,0.8462594884961714,1.8699573465130614,0.08115508563166146,0,11,20
90.88342,60,58309.801632,19,0,1,59,20.4,0.44832008974750737,0.8898745033991762,0.09438949536999515,0,19,20
76.739975,60,58309.801649,15,0,3,57,17.4,0.5900225092233522,1.2275920596401728,0.057018510708082136,0,15,20
83.83049,60,58309.801666,17,0,3,57,20.6,0.5047800713975749,1.0754123818627574,0.042320939801069817,0,18,20
67.84465,60,58309.801682,12,0,1,59,16.400000000000002,0.8676798723111225,1.7109635829446668,0.06631330624194719,0,12,20
78.6651,60,58309.801698,15,0,0,60,20.0,0.7674631831854887,1.562640730210894,0.05692093892843481,0,15,20
59.057117,60,58309.801714,9,0,0,60,17.800000000000004,0.9514497397626152,1.846556831551,0.06462316296049155,0,9,20
86.94856,60,58309.80173,18,0,1,59,20.200000000000003,0.8857123243969338,1.7329561655431365,0.08353810451419034,0,18,20
74.56385,60,58309.801745,14,0,0,60,21.200000000000003,0.9580913646980453,1.7245063703433723,0.09816962325395495,0,14,20
71.6924,60,58309.801761,13,0,0,60,20.000000000000004,0.9838045970177091,2.1704633360265735,0.06265035183774303,0,13,20
74.19081,60,58309.801776,14,0,1,59,17.200000000000003,0.79459520265649,1.6667545956604337,0.059472136720435595,0,14,20
78.788605,60,58448.757347,15,0,0,60,19.800000000000004,0.6757138713759685,1.3247134931589932,0.08338966665908937,0,15,20
66.706825,60,58456.874282,12,0,0,60,15.8,1.0765845612031457,2.1623111115953972,0.06485343674738668,1,12,20
74.244415,60,58466.843146,14,0,1,59,17.200000000000003,0.7677997733788696,1.6884174060154524,0.050907714408924096,0,14,20
86.581894,60,58466.843257,18,0,3,57,21.200000000000003,0.4890703556092036,1.0214648722512354,0.07242508481911802,0,18,20
77.83542,60,58466.843297,15,0,0,60,17.8,0.8122986067388693,1.6877012982498003,0.08555248335298833,0,15,20
72.076935,60,58466.843317,13,0,0,60,18.2,0.7315453085413601,1.5675028175936299,0.056210388410874904,0,13,20
62.426975,60,58466.843335,10,0,0,60,17.400000000000002,0.9765096759821236,2.0726926293305814,0.1243709606708938,0,10,20
65.47453,60,58466.843352,12,0,1,59,14.0,0.9227282871690788,1.6362169338110504,0.09879804265532638,1,12,20
67.86221,60,58466.843368,12,0,2,58,20.400000000000006,0.6688918633918176,1.6442619241203924,0.05591293153899302,0,12,20
66.581665,60,58466.843384,12,0,0,60,15.8,1.0991630193657245,2.100236782814487,0.0858272734359243,1,12,20
80.77667,60,58466.8434,16,0,1,59,19.8,0.9116834070655006,1.850650063631112,0.06759410848126757,0,16,20
67.97452,60,58466.843417,12,0,0,60,13.4,0.5827433585053866,1.2829529020246513,0.06174929131226498,0,12,20
75.70489,60,58466.843432,14,0,0,60,19.400000000000002,0.6375576192788065,1.4350090451037625,0.06465914974167393,0,14,20
71.435265,60,58466.843448,13,0,1,59,17.400000000000002,0.6623786700092655,1.390679299044067,0.06632360728746092,0,13,20
70.28807,60,58603.017852,13,0,0,60,18.600000000000005,1.1859643251801528,2.160980638544831,0.06603756062828679,1,13,20
76.339134,60,58609.587137,14,0,0,60,24.400000000000006,1.070437250704884,2.3195040338011026,0.05273218514477773,0,14,20
89.45119,60,58620.485606,19,0,3,57,21.4,0.5644332279620344,1.0947181489517523,0.06833166729432576,0,19,20
70.23829,60,58620.485704,13,0,3,57,21.000000000000004,0.610860389321825,1.43458725112645,0.05329987090422006,1,13,20
74.61454,60,58620.485729,14,0,1,59,17.4,0.6127292496586113,1.3815703547203964,0.04666830139000494,0,14,20
65.41021,60,58620.485748,11,0,0,60,17.6,0.9948931295980603,1.8038705116153546,0.06593312755634136,0,11,20
71.86511,60,58620.485765,13,0,0,60,22.000000000000004,0.9074460829505602,1.8963373933934622,0.10742081053547017,1,13,20
72.56869,60,58620.508493,14,0,4,56,20.8,0.8956614826086434,1.7374009836463018,0.06077215860131327,0,14,20
64.41763,60,58620.508594,11,0,0,60,13.999999999999998,0.9511825964884952,1.8626238563343218,0.05591754006235956,0,11,20
78.559586,60,58620.508616,15,0,1,59,20.2,0.5802285784639258,1.346717422305299,0.052005718543734876,0,15,20
71.11491,60,58620.508633,13,0,0,60,18.200000000000006,0.9825536763779772,1.7748771696064836,0.11572294520793242,0,13,20
71.422035,60,58620.50865,13,0,1,59,17.200000000000003,0.6989964024487915,1.3411344775562424,0.07423671004431788,0,13,20
59.537754,60,58620.508666,9,0,0,60,18.8,1.131116384193199,2.2690944293105275,0.10573681293816498,0,9,20
68.42083,60,58620.508682,12,0,0,60,16.400000000000002,0.82959187228828,1.6760812295434537,0.1065223233049626,0,12,20
51.92886,60,58758.6906,7,0,1,59,14.600000000000003,0.7655628712721714,1.5708760030355213,0.052320596374431566,0,7,20
68.43289,60,58766.716209,12,0,0,60,17.8,1.0135541344144687,1.9579863843862373,0.06703033298086943,0,12,20
57.141697,60,58778.460929,9,0,1,59,14.600000000000003,0.6591480896022174,1.4690115756314273,0.08613500937002863,1,9,20
68.38106,60,58778.461033,12,0,0,60,16.4,0.8494708627072487,1.815094421876814,0.06607131873512585,0,12,20
68.1152,60,58778.461058,12,0,1,59,20.400000000000006,1.2724048656282778,2.4234139778307484,0.09722397480838406,0,12,20
70.82502,60,58778.461076,13,0,0,60,16.8,0.9174967375597127,1.791000192202585,0.06410087580059658,0,13,20
69.995804,60,58778.461093,13,0,1,59,16.6,0.8221030771520071,1.7142418513804931,0.07233542784016424,1,13,20
68.52865,60,58778.461109,12,0,0,60,15.200000000000001,0.5956785181491531,1.324298029471362,0.052650857785944805,0,12,20
72.3749,60,58778.461125,13,0,0,60,20.2,0.9225626598484064,1.8044400724887202,0.06238117296058933,0,13,20
67.382416,60,58778.461141,12,0,2,58,16.0,0.788794495813289,1.7504138940710725,0.11153664641441083,0,12,20
81.01635,60,58778.461158,16,0,0,60,20.200000000000003,1.0818266977748319,1.9231090268128317,0.08147431460861919,0,16,20
85.63303,60,58778.461174,17,0,0,60,22.800000000000004,0.7034887266644553,1.5362150059119408,0.05199946507226433,0,17,20
75.11658,60,58778.46119,14,0,0,60,19.0,0.8717119901422623,1.761617682113012,0.09144250149971739,0,14,20
81.94922,60,58778.461205,16,0,1,59,23.400000000000002,0.8854071253256435,1.64308711473657,0.10139413628991469,0,16,20
65.835884,60,58917.294178,11,0,1,59,19.600000000000005,0.8720529769227939,1.861593834670446,0.07254281479236802,0,11,20
73.49952,60,58924.458449,14,0,2,58,17.4,0.6502423357997121,1.5241802514285239,0.043835701696454295,0,14,20
66.62002,60,58935.075164,12,0,1,59,14.0,0.8099951165782509,1.6329861239224204,0.11242221304791526,0,12,20
79.17896,60,58935.075267,16,0,5,55,18.8,0.5405454055972397,1.2125742171864198,0.04591548136244981,0,16,20
75.232445,60,58935.075306,14,0,0,60,18.6,0.7337769301729888,1.5054921994444994,0.04062225969460745,0,14,20
88.86847,60,58935.075325,18,0,0,60,22.000000000000004,0.44579080929363024,1.0038990701546635,0.11247866099865027,0,18,20
74.59746,60,58935.075343,14,0,1,59,20.8,0.8812706274045277,1.7865658917931153,0.0893433079385546,0,14,20
67.49635,60,58935.07536,12,0,0,60,16.4,1.0218242694375408,2.2329129486007635,0.054640479730237765,0,12,20
75.03554,60,58935.075376,14,0,0,60,15.600000000000001,0.4022402975408516,1.0305564066866078,0.05361887973189649,0,14,20
77.442795,60,58935.075393,15,0,1,59,18.6,0.8786105256336217,1.5688694344523415,0.13705711028335807,0,15,20
71.77385,60,58935.075409,13,0,1,59,17.8,0.5730675100688181,1.3197563196358026,0.10581708249640638,0,13,20
81.03543,60,58935.075425,16,0,1,59,20.8,0.9122917837606652,1.6189982377211987,0.05908105494132502,0,16,20
78.13636,60,58935.07544,15,0,0,60,17.6,0.6118255548165944,1.3527769201115651,0.05097746007044433,0,15,20
68.87174,60,58935.075455,12,0,2,58,21.200000000000003,0.8241279864287943,1.671730798352677,0.085816313756804,0,12,20
69.04134,60,59068.891666,12,0,0,60,18.2,0.7893395668495792,1.7569356753989072,0.04352057498992042,0,12,20
80.365746,60,59075.502348,16,0,2,58,21.200000000000003,0.5771297808660714,1.2589221591329351,0.0927166229938739,1,16,20
71.25465,60,59085.659845,13,0,2,58,19.6,0.5826822146066377,1.319341948047687,0.07678649704302574,0,13,20
68.1654,60,59085.659948,12,0,0,60,18.800000000000004,0.8172993388564396,1.7313718608487612,0.061960619248988456,0,12,20
76.782486,60,59085.659976,15,0,3,57,20.000000000000004,0.8787661889909254,1.6795076322986426,0.11058054928931918,0,15,20
74.98047,60,59085.659995,14,0,0,60,19.600000000000005,0.4897687533586973,1.1697387957191028,0.07919512954044643,1,14,20
84.05376,60,59085.660012,17,0,0,60,20.0,0.763125423581533,1.5187755398383567,0.08295118567600128,0,17,20
79.6778,60,59085.660027,16,0,3,57,17.6,0.6111069701573034,1.3418751368211561,0.05241759439881196,0,16,20
62.246006,60,59085.660043,10,0,1,59,15.799999999999999,0.5369892732550368,1.2537243761836108,0.10281725994043715,0,10,20
71.43127,60,59085.660058,13,0,0,60,22.600000000000005,0.7343814523979668,1.5653717042985014,0.06221279147008055,0,13,20
