policy,n_objects,seed,episode_idx,cleared,n_delivered,n_steps,steps_to_clear,total_reward,sum_disturbance_m,sum_disturb_raw_m,max_disturb_m,mean_disturbance_per_attempt,n_invalid,n_empty_grab,n_physics_attempts,n_predicate_succ,n_failure_masked,n_ejected,wall_time_s
greedy_ggcnn,20,1008,8,0,5,60,-1,49.84136719323827,0.679316403380868,1.9529941754027347,0.049755466480489494,0.011321940056347799,0,0,60,5,40,0,99.69649600982666
random,20,1008,8,0,13,60,-1,71.4197836637072,0.7501081681463899,1.5286584505712932,0.0852220830391759,0.012501802802439833,0,0,60,13,118,0,61.19882893562317
topdown,20,1008,8,0,12,60,-1,69.9597661768229,0.4801169115885413,1.0177893337061474,0.06626514633385594,0.008001948526475688,0,0,60,12,116,0,65.65434765815735
heuristic_augmented,20,1008,8,0,13,60,-1,71.57920049635575,0.4403997518221257,0.9456582296335724,0.045284495626489285,0.007339995863702095,0,0,60,13,114,0,71.23099875450134
rl,20,1008,8,0,16,60,-1,81.62967893054547,0.7051605347272896,1.3546515396954926,0.13654776081698716,0.012157940253918786,0,2,58,16,108,0,61.113316774368286
greedy_ggcnn,20,1009,9,0,3,60,-1,42.67324712189935,0.6533764390503192,1.747636458147482,0.042141850898893544,0.01088960731750532,0,0,60,3,88,0,77.3304398059845
random,20,1009,9,0,17,60,-1,80.24417822820826,0.6279108858959058,1.0954119832700213,0.07169211929013419,0.012075209344152035,0,8,52,17,104,0,50.207541704177856
topdown,20,1009,9,0,16,60,-1,81.6230529696738,0.40847351516314473,0.9322705217758404,0.060194595844295457,0.006807891919385745,0,0,60,16,114,0,59.5112144947052
heuristic_augmented,20,1009,9,0,15,60,-1,78.09029172215384,0.3848541389230836,0.9538586451191736,0.03073717922689899,0.00641423564871806,0,0,60,15,112,0,63.55395174026489
rl,20,1009,9,0,15,60,-1,77.50960334399991,0.4051983280000587,0.886288366899843,0.03593847419733614,0.0069861780689665295,0,2,58,15,110,0,63.22013974189758
greedy_ggcnn,20,1010,10,0,4,60,-1,42.1443565371443,1.0178217314278424,2.2611235492179644,0.1607312852412418,0.016963695523797374,0,0,60,4,100,0,79.86703634262085
random,20,1010,10,0,14,60,-1,71.73445988555345,0.44277005722327256,0.9933792379755232,0.05570682014178461,0.007633966503849527,0,2,58,14,108,2,64.40186715126038
topdown,20,1010,10,0,14,60,-1,77.03466171628097,0.3926691418595224,1.0002168859545195,0.0498383474539636,0.006544485697658707,0,0,60,14,112,0,57.47524166107178
heuristic_augmented,20,1010,10,0,10,60,-1,61.70051573947632,0.3497421302617931,0.9304662374760418,0.052761585351912804,0.0058290355043632185,0,0,60,10,116,0,74.21363067626953
rl,20,1010,10,0,11,60,-1,65.3648021747691,0.8375989126154414,1.5508852012355085,0.09329457483299772,0.013959981876924023,0,0,60,11,114,1,64.39820337295532
greedy_ggcnn,20,1011,11,0,2,60,-1,35.358675106118206,1.1406624469408906,2.2709852570229008,0.08310415610049929,0.019011040782348176,0,0,60,2,36,0,77.6045310497284
random,20,1011,11,0,17,60,-1,84.85135148001606,0.8243242599919637,1.7915869851888153,0.06053199391984067,0.013971597626982435,0,1,59,17,116,0,68.52363777160645
topdown,20,1011,11,0,13,60,-1,73.15328282770597,0.5733585861470258,1.385936126957159,0.060807085113640004,0.009555976435783764,0,0,60,13,118,1,70.44853091239929
heuristic_augmented,20,1011,11,0,8,60,-1,57.42555679714512,0.3972216014273921,1.0578421455618252,0.04869192933787058,0.006620360023789868,0,0,60,8,118,0,64.642657995224
rl,20,1011,11,0,13,60,-1,71.24886613913412,0.9355669304329387,1.8251208760368163,0.07423347290781705,0.015592782173882313,0,0,60,13,118,1,63.55187726020813
greedy_ggcnn,20,1012,12,0,4,60,-1,44.57239842197226,0.8638007890138699,2.0687278943131258,0.048822007191602824,0.014396679816897831,0,0,60,4,64,0,81.52510237693787
random,20,1012,12,0,14,60,-1,74.61038381837292,0.9148080908135642,1.6806243358570583,0.04763934728149984,0.015246801513559402,0,0,60,14,118,0,64.35478568077087
topdown,20,1012,12,0,14,60,-1,75.59014957322559,0.2649252133872407,0.7521705048758334,0.05508817795052941,0.004415420223120678,0,0,60,14,116,0,61.43755292892456
heuristic_augmented,20,1012,12,0,12,60,-1,69.1890065626894,0.6054967186552849,1.3487218858147898,0.045486469352943336,0.010091611977588082,0,0,60,12,116,0,69.29355311393738
rl,20,1012,12,0,16,60,-1,80.65901994507624,0.7404900274618903,1.4509077131744839,0.06590567940366111,0.012991053113366496,0,3,57,16,116,0,62.749054193496704
greedy_ggcnn,20,1013,13,0,3,60,-1,39.31079666998304,1.1246016650084794,2.5711658427124204,0.055950185970270364,0.018743361083474654,0,0,60,3,80,0,80.96609306335449
random,20,1013,13,0,13,60,-1,70.60891075249373,0.8755446237531388,1.880879969322016,0.05867299402077336,0.01483973938564642,0,1,59,13,118,0,72.37265300750732
topdown,20,1013,13,0,13,60,-1,73.13413706887721,0.5629314655613915,1.3780134434345106,0.06236106206577869,0.009382191092689859,0,0,60,13,118,0,68.90898704528809
heuristic_augmented,20,1013,13,0,16,60,-1,81.63137147906107,0.5443142604694818,1.117279768483306,0.06295148142836446,0.009071904341158031,0,0,60,16,112,0,58.326908588409424
rl,20,1013,13,0,11,60,-1,63.09651230963058,0.7117438451846729,1.3931905227700363,0.0648814001758373,0.012709711521154873,0,4,56,11,110,1,61.477869749069214
greedy_ggcnn,20,1014,14,0,3,60,-1,40.55699167218019,1.0415041639099074,2.2885473518303225,0.0587272969227884,0.01735840273183179,0,0,60,3,70,0,89.3406310081482
random,20,1014,14,0,16,60,-1,79.58493840111937,0.6175307994403347,1.4095233819370425,0.07778387837117186,0.011027335704291692,0,4,56,16,100,0,65.18925714492798
topdown,20,1014,14,0,12,60,-1,68.00773955933549,0.5961302203322264,1.210706282296433,0.07205874064381737,0.009935503672203774,0,0,60,12,116,0,57.70661520957947
heuristic_augmented,20,1014,14,0,7,60,-1,51.22830608560865,0.7158469571956431,1.4948093219086789,0.08561643037254307,0.011930782619927385,0,0,60,7,118,0,60.958884477615356
rl,20,1014,14,0,11,60,-1,61.91651176165828,0.77174411917083,1.4558721859198405,0.09255432046881801,0.014561209795676038,0,7,53,11,118,1,58.212788581848145
greedy_ggcnn,20,1015,15,0,5,60,-1,46.53625928435384,0.6918703578230622,1.6623117114972958,0.061656476184268935,0.011531172630384369,0,0,60,5,50,0,82.24001741409302
random,20,1015,15,0,13,60,-1,71.18200069807453,0.8289996509627268,1.7810754968373175,0.08280405810094772,0.014293097430391841,0,2,58,13,114,0,78.08941411972046
topdown,20,1015,15,0,14,60,-1,74.89782129684176,0.6410893515791116,1.267537646658906,0.06543994902020807,0.010684822526318527,0,0,60,14,116,0,69.35420155525208
heuristic_augmented,20,1015,15,0,8,60,-1,55.031487575589395,0.36425621220525406,1.039422363462171,0.032430443188550255,0.006070936870087568,0,0,60,8,114,0,71.05703687667847
rl,20,1015,15,0,16,60,-1,81.30357080272515,0.8082145986374581,1.4436391593658346,0.09530261424528447,0.013470243310624302,0,0,60,16,112,0,65.5643515586853
greedy_ggcnn,20,1016,16,0,4,60,-1,41.55619344778746,0.4619032761062441,1.198502978579212,0.0658539157069336,0.007698387935104068,0,0,60,4,94,1,72.33662629127502
random,20,1016,16,0,10,60,-1,61.541569896929474,0.6992150515352527,1.5532681917039581,0.079267934869248,0.012055431923021597,0,2,58,10,116,0,64.39566087722778
topdown,20,1016,16,0,16,60,-1,81.65157779794383,0.37421110102813054,0.9282204790153816,0.045171069958851104,0.006236851683802175,0,0,60,16,72,0,53.54142212867737
heuristic_augmented,20,1016,16,0,14,60,-1,74.76847643840482,0.5357617807976248,1.137084337260235,0.047426975006634724,0.008929363013293747,0,0,60,14,116,0,62.29596829414368
rl,20,1016,16,0,11,60,-1,61.39702387573517,0.6314880621323606,1.191228674436195,0.08633729269559787,0.011276572538077869,0,4,56,11,116,1,57.434550762176514
greedy_ggcnn,20,1017,17,0,3,60,-1,36.96382742873352,1.3280862856332327,2.8908531753700712,0.07339328418705683,0.022134771427220545,0,0,60,3,86,0,86.07915425300598
random,20,1017,17,0,13,60,-1,71.74358339994637,0.6982083000268121,1.5129384442997884,0.041400900343782875,0.01183403898350529,0,1,59,13,118,0,65.63300251960754
topdown,20,1017,17,0,8,60,-1,55.50016831955107,0.3099158402244222,0.8629351361612286,0.04109753638301777,0.00516526400374037,0,0,60,8,112,0,66.0912733078003
heuristic_augmented,20,1017,17,0,12,60,-1,69.10640151880305,0.39679924059846455,0.9863709596235195,0.032099455125773,0.006613320676641076,0,0,60,12,118,0,62.601709842681885
rl,20,1017,17,0,13,60,-1,70.31384048312155,0.5730797584392452,1.2785644707266446,0.05429107283533342,0.010233567114986521,0,4,56,13,112,0,58.299274921417236
greedy_ggcnn,20,1018,18,0,6,60,-1,46.9657487172115,0.5571256413942076,1.068234994516926,0.11330773022184588,0.009285427356570126,0,0,60,6,98,1,65.80064821243286
random,20,1018,18,0,12,60,-1,70.02552837272005,1.1572358136399636,2.4297695740557015,0.09145492645710988,0.01928726356066606,0,0,60,12,118,0,81.70101881027222
topdown,20,1018,18,0,12,60,-1,70.80257622567174,0.4787118871641054,1.0646853793332844,0.042928050041006464,0.00797853145273509,0,0,60,12,118,0,69.83836531639099
heuristic_augmented,20,1018,18,0,9,60,-1,59.476536641380605,0.3817316793096392,1.0107117932060445,0.03638058951801177,0.006362194655160653,0,0,60,9,118,0,67.2593891620636
rl,20,1018,18,0,15,60,-1,74.27525528240122,0.33237235879940796,0.7658831498080022,0.04709655329334471,0.006517105074498195,0,9,51,15,100,0,54.2116494178772
greedy_ggcnn,20,1019,19,0,4,60,-1,42.976771298306595,0.881614350846687,2.2387885752900756,0.06291023782018311,0.014693572514111452,0,0,60,4,66,0,94.56534743309021
random,20,1019,19,0,11,60,-1,65.0401471281367,0.9499264359316322,1.8353553314742626,0.07068801038228124,0.015832107265527202,0,0,60,11,116,0,56.87331509590149
topdown,20,1019,19,0,11,60,-1,62.00801305525311,0.5959934723734086,1.282708241767641,0.05639377975829767,0.01124515985610205,0,7,53,11,116,1,57.70156526565552
heuristic_augmented,20,1019,19,0,5,60,-1,44.925209907507856,0.5273950462460552,1.1723342612175145,0.06751804651553073,0.008789917437434253,0,0,60,5,116,0,64.29562330245972
rl,20,1019,19,0,9,60,-1,57.72697594970317,1.1365120251484053,2.094541524265481,0.07937566695693717,0.019262915680481447,0,1,59,9,118,0,63.90597701072693
greedy_ggcnn,20,1020,20,0,6,60,-1,51.32356869430234,1.2882156528488273,2.690352150698891,0.09822427350648204,0.021470260880813788,0,0,60,6,82,1,83.60543155670166
random,20,1020,20,0,10,60,-1,62.75320372144671,0.6033981392766288,1.4888231150439513,0.08935899012008286,0.01005663565461048,0,0,60,10,118,0,76.46533417701721
topdown,20,1020,20,0,8,60,-1,55.766357116312896,0.44682144184352623,1.1143247153514304,0.07108055221229745,0.007447024030725437,0,0,60,8,116,0,69.26901173591614
heuristic_augmented,20,1020,20,0,13,60,-1,72.99211551340602,0.3739422432969816,0.854392214795663,0.04794942721042236,0.0062323707216163605,0,0,60,13,116,0,68.24432969093323
rl,20,1020,20,0,15,60,-1,79.68164534070937,0.3991773296453065,0.986932627135683,0.03990336896307277,0.0066529554940884415,0,0,60,15,108,0,58.65553426742554
greedy_ggcnn,20,1021,21,0,2,60,-1,36.7472819241936,1.1663590379032065,2.4659515445795557,0.06815259049778194,0.019439317298386775,0,0,60,2,54,0,88.92532587051392
random,20,1021,21,0,13,60,-1,70.90325860209752,0.7283706989512412,1.5390654562504813,0.08878282788312176,0.012345266083919343,0,1,59,13,114,1,70.79997563362122
topdown,20,1021,21,0,10,60,-1,61.347516765214706,0.40624161739257836,0.7737681803429006,0.05145450577541057,0.00677069362320964,0,0,60,10,116,0,61.501689195632935
heuristic_augmented,20,1021,21,0,10,60,-1,61.340506329936915,0.4097468350314735,0.803353847753341,0.05145450577541057,0.006829113917191225,0,0,60,10,116,0,60.471657276153564
rl,20,1021,21,0,13,60,-1,70.96709950087468,0.8364502495626509,1.5549310434045849,0.11025552057755475,0.014421556026942258,0,2,58,13,116,0,61.02107858657837
greedy_ggcnn,20,1022,22,0,6,60,-1,49.24358938644862,0.33820530677567306,1.0532650770832261,0.037526699661873726,0.005636755112927884,0,0,60,6,70,0,70.3084008693695
random,20,1022,22,0,13,60,-1,71.06245088678467,0.5587745566076615,1.2089465261275614,0.049070945984843906,0.009470755196740026,0,1,59,13,118,0,59.43219804763794
topdown,20,1022,22,0,8,60,-1,57.33557929596631,0.442210352016815,1.1809636138435116,0.039812008331230976,0.007370172533613583,0,0,60,8,114,0,60.367215156555176
heuristic_augmented,20,1022,22,0,14,60,-1,75.20100603031392,0.45949698484307144,1.0055991336149948,0.033321175877799605,0.007658283080717857,0,0,60,14,116,0,64.37812614440918
rl,20,1022,22,0,12,60,-1,69.3206613940377,0.499669302981156,1.185535213094874,0.04163046712080667,0.0083278217163526,0,0,60,12,116,0,66.2185595035553
greedy_ggcnn,20,1023,23,0,3,60,-1,39.797353354006816,0.9513233229965813,2.2301058761693,0.0580353708546886,0.01585538871660969,0,0,60,3,80,0,78.26791000366211
random,20,1023,23,0,16,60,-1,81.60745374947112,0.7862731252644173,1.6683915517574393,0.07022102614496062,0.013104552087740287,0,0,60,16,116,0,66.88633298873901
topdown,20,1023,23,0,16,60,-1,83.83473757533024,0.25263121233488073,0.6178948124433251,0.0329717972187497,0.004210520205581345,0,0,60,16,114,0,60.61725950241089
heuristic_augmented,20,1023,23,0,16,60,-1,81.68065365084158,0.5796731745792282,1.2991779671549695,0.046679281925401654,0.00966121957632047,0,0,60,16,116,0,63.95540523529053
rl,20,1023,23,0,13,60,-1,71.35659401392029,0.7417029930398388,1.4794152077544636,0.0740240448337976,0.012571237170166758,0,1,59,13,118,0,61.67626905441284
greedy_ggcnn,20,1024,24,0,7,60,-1,57.767624870271376,0.8361875648642997,1.844628099739048,0.05627056667414287,0.013936459414404995,0,0,60,7,62,0,78.13523483276367
random,20,1024,24,0,8,60,-1,54.799156998771295,0.610421500614327,1.5462556590244882,0.0573853452226529,0.0105245086312815,0,2,58,8,118,0,64.1657726764679
topdown,20,1024,24,0,13,60,-1,70.41962513483818,0.32018743258089344,0.6483745886680468,0.05989373653265323,0.005336457209681557,0,0,60,13,112,1,58.7345085144043
heuristic_augmented,20,1024,24,0,10,60,-1,61.13466093935642,0.662669530321754,1.298109803715869,0.09589170817815167,0.011044492172029234,0,0,60,10,116,0,64.67401361465454
rl,20,1024,24,0,19,60,-1,88.55314213910651,0.3734289304467811,0.9504177576081735,0.030972424772182844,0.00704582887635436,0,7,53,19,98,0,57.177021980285645
greedy_ggcnn,20,1025,25,0,3,60,-1,41.22292406750153,1.1385379662492257,2.6084888878877726,0.07016740132281926,0.018975632770820428,0,0,60,3,72,0,93.61880016326904
random,20,1025,25,0,11,60,-1,65.42738229830898,1.036308850845507,2.1739570038690963,0.06521749902295557,0.01727181418075845,0,0,60,11,118,0,81.5329372882843
topdown,20,1025,25,0,7,60,-1,54.35869996183683,0.35065001908155013,0.9539597718818094,0.04398343296745919,0.0058441669846925025,0,0,60,7,114,0,66.46145963668823
heuristic_augmented,20,1025,25,0,9,60,-1,59.2296825556938,0.44515872215306,1.092017520872964,0.05967596028485995,0.007419312035884334,0,0,60,9,114,0,63.01984214782715
rl,20,1025,25,0,13,60,-1,70.6816940622179,0.5491529688910374,1.1442432583769675,0.05350526774260554,0.009468154636052368,0,2,58,13,114,1,63.62654209136963
greedy_ggcnn,20,1026,26,0,2,60,-1,35.8595131247256,0.6802434376371925,1.663244922601461,0.053741139702981736,0.011337390627286541,0,0,60,2,30,0,68.37410044670105
random,20,1026,26,0,15,60,-1,78.38863055154012,0.6456847242299523,1.4773137119523794,0.0453155497852405,0.010943808885253429,0,1,59,15,118,0,62.65426588058472
topdown,20,1026,26,0,12,60,-1,68.56537536851384,0.3473123157430641,0.8380151664655124,0.04074662935093148,0.005788538595717735,0,0,60,12,108,0,59.2929790019989
heuristic_augmented,20,1026,26,0,11,60,-1,65.84393679256611,0.3480316037169202,0.9530535835753644,0.04141572774990003,0.005800526728615337,0,0,60,11,112,0,64.23497438430786
rl,20,1026,26,0,16,60,-1,76.72596726911858,0.2670163654406969,0.7333040074339878,0.039174870297814995,0.005562840946681185,0,12,48,16,108,0,51.55235505104065
greedy_ggcnn,20,1027,27,0,5,60,-1,46.56642168001821,1.2567891599908847,2.4488063376567992,0.07864672243799002,0.020946485999848077,0,0,60,5,66,0,84.32422518730164
random,20,1027,27,0,14,60,-1,73.05352774516366,0.6432361274181589,1.2732684297163932,0.07726719735914138,0.010902307244375575,0,1,59,14,114,1,63.43152666091919
topdown,20,1027,27,0,14,60,-1,75.34837676477342,0.38581161761330907,0.909450219216204,0.042503352151362264,0.0064301936268884845,0,0,60,14,118,0,63.072744607925415
heuristic_augmented,20,1027,27,0,12,60,-1,68.35214525992755,0.3739273700362054,0.9292976431754933,0.053006219474017645,0.006232122833936757,0,0,60,12,112,0,64.09873032569885
rl,20,1027,27,0,11,60,-1,65.97772681087429,0.7611365945628262,1.5303764315528363,0.083713860646792,0.012900620246827563,0,1,59,11,112,0,67.86013746261597
greedy_ggcnn,20,1028,28,0,2,60,-1,36.4623503781698,0.92882481091509,1.9704564730658294,0.0927938841538563,0.0154804135152515,0,0,60,2,60,1,76.24087333679199
random,20,1028,28,0,9,60,-1,59.024653471129206,0.9176732644353738,1.8796750494621308,0.11517193028141477,0.015294554407256229,0,0,60,9,118,1,71.46215510368347
topdown,20,1028,28,0,8,60,-1,56.27964991579773,0.5501750421010971,1.3263018223222935,0.04017968271980441,0.009169584035018285,0,0,60,8,118,0,66.40174150466919
heuristic_augmented,20,1028,28,0,14,60,-1,75.91015771534236,0.7549211423288242,1.554900387518207,0.049745290572445304,0.012582019038813737,0,0,60,14,98,0,66.33203339576721
rl,20,1028,28,0,18,60,-1,87.53064256397857,0.7546787180107559,1.301709221482751,0.0834658414239508,0.01279116471204671,0,1,59,18,96,0,55.43118095397949
greedy_ggcnn,20,1029,29,0,5,60,-1,46.29530169624946,0.8023491518752311,1.9099081900134398,0.05284685972287342,0.013372485864587186,0,0,60,5,54,0,81.82493090629578
random,20,1029,29,0,11,60,-1,66.11178844418525,0.9841057779073695,2.139370419537209,0.05269418670920235,0.016401762965122826,0,0,60,11,116,0,85.56875920295715
topdown,20,1029,29,0,4,60,-1,41.54191478369493,0.9990426081525209,1.9428457977876845,0.10079550670520536,0.01665071013587535,0,0,60,4,118,0,68.06976819038391
heuristic_augmented,20,1029,29,0,10,60,-1,63.068222168623414,0.2658889156882475,0.8436229958237103,0.032115700580521024,0.0044314819281374585,0,0,60,10,112,0,62.55130362510681
rl,20,1029,29,0,19,60,-1,91.55112915470886,0.5644354226456179,0.9986788569177962,0.10829648430256028,0.00940725704409363,0,0,60,19,62,0,54.185866355895996
greedy_ggcnn,20,1030,30,0,5,60,-1,43.89468256669927,1.012658716650348,2.3014172517811717,0.04649457327820673,0.0168776452775058,0,0,60,5,74,0,82.7479956150055
random,20,1030,30,0,15,60,-1,76.80882694784593,0.7655865260770442,1.5001612565151305,0.10079048023014538,0.012759775434617404,0,0,60,15,116,1,63.33329463005066
topdown,20,1030,30,0,10,60,-1,61.92038762240769,0.47980618879611764,1.0665531023273573,0.04053390676643812,0.007996769813268627,0,0,60,10,112,0,66.03272771835327
heuristic_augmented,20,1030,30,0,12,60,-1,67.99844287144643,0.5507785642767602,1.08536786687863,0.11246710679485213,0.009179642737946003,0,0,60,12,116,1,64.74265265464783
rl,20,1030,30,0,15,60,-1,78.63114469758733,0.6744276512063522,1.4195993725976759,0.06561116725086345,0.011430977139090715,0,1,59,15,118,0,60.95578408241272
greedy_ggcnn,20,1031,31,0,5,60,-1,42.44264084991866,1.3886795750406626,2.6819399384935427,0.0791488381501862,0.023144659584011042,0,0,60,5,64,1,76.7467143535614
random,20,1031,31,0,11,60,-1,64.48671829390632,1.056640853046829,2.3459626925739476,0.05371074337961378,0.017610680884113817,0,0,60,11,116,0,73.16932892799377
topdown,20,1031,31,0,10,60,-1,62.195962029390856,0.6020189853045369,1.1731278839914623,0.062104341669744635,0.010033649755075615,0,0,60,10,116,0,59.352182149887085
heuristic_augmented,20,1031,31,0,7,60,-1,51.836206022052515,0.6518969889736966,1.3769241241087176,0.07015653031221576,0.010864949816228276,0,0,60,7,116,0,64.51236772537231
rl,20,1031,31,0,13,60,-1,71.94694765220639,0.6465261738968016,1.3773691943205661,0.07529911387224572,0.011147002998220716,0,2,58,13,118,0,65.29169416427612
greedy_ggcnn,20,1032,32,0,3,60,-1,39.42131276207517,1.3193436189624108,2.8792224281215475,0.05860635896266792,0.02198906031604018,0,0,60,3,84,0,100.64599943161011
random,20,1032,32,0,8,60,-1,56.093307306193076,1.0633463469034494,2.3898955395475134,0.0642028520015532,0.01772243911505749,0,0,60,8,118,0,87.30795216560364
topdown,20,1032,32,0,17,60,-1,86.52550045582217,0.2272497720889588,0.6009103860968071,0.04330224325332422,0.0037874962014826465,0,0,60,17,112,0,54.890684366226196
heuristic_augmented,20,1032,32,0,16,60,-1,81.84711093973665,0.4464445301317197,0.9312206614386048,0.05622466317535185,0.007440742168861995,0,0,60,16,100,0,58.85593605041504
rl,20,1032,32,0,16,60,-1,81.10060198874508,0.5996990056274825,1.2229316125495622,0.07005197105458988,0.010164389925889533,0,1,59,16,96,0,64.80961179733276
greedy_ggcnn,20,1033,33,0,5,60,-1,48.47419708156299,0.8929014592184855,1.9241827285731812,0.08782823457431076,0.014881690986974758,0,0,60,5,88,1,76.62553238868713
random,20,1033,33,0,16,60,-1,81.18113497908854,0.779432510455733,1.6849350670703365,0.06226649700740793,0.012990541840928883,0,0,60,16,118,0,74.11380290985107
topdown,20,1033,33,0,15,60,-1,79.05066601359827,0.404666993200866,0.9053011914401127,0.05009186787858297,0.0067444498866811005,0,0,60,15,118,0,61.73338794708252
heuristic_augmented,20,1033,33,0,13,60,-1,72.7461395540231,0.43693022298843787,1.0491960656994241,0.042365765895941966,0.007282170383140631,0,0,60,13,116,0,63.09631681442261
rl,20,1033,33,0,15,60,-1,78.65600192536994,0.4519990373150465,1.009167313972265,0.045892466337929365,0.007793086850259422,0,2,58,15,114,0,64.25937962532043
greedy_ggcnn,20,1034,34,0,3,60,-1,38.51978232896855,1.420108835515721,2.8876990470881854,0.09588660065610473,0.023668480591928682,0,0,60,3,64,1,89.98693609237671
random,20,1034,34,0,15,60,-1,78.42127615733317,0.5793619213334144,1.428606021676325,0.045087787493564825,0.009819693581922277,0,1,59,15,118,0,65.46296286582947
topdown,20,1034,34,0,9,60,-1,58.460085184140326,0.599957407929798,1.121552299628859,0.08254647893288787,0.0099992901321633,0,0,60,9,116,0,65.93266344070435
heuristic_augmented,20,1034,34,0,10,60,-1,62.05608141892353,0.48195929053818487,1.1645942858731424,0.03460815750770052,0.008032654842303082,0,0,60,10,114,0,71.3624324798584
rl,20,1034,34,0,13,60,-1,71.5154529449398,0.4722735275301023,1.0062751647172532,0.06265467853919181,0.007871225458835038,0,0,60,13,116,0,57.80126643180847
greedy_ggcnn,20,1035,35,0,4,60,-1,44.825248863038475,1.2173755684807577,2.3127527102874095,0.07826997798191461,0.020289592808012628,0,0,60,4,80,0,74.70741367340088
random,20,1035,35,0,12,60,-1,66.96301766540174,0.7384911672991181,1.4235894553488848,0.105074660220263,0.012516799445747765,0,1,59,12,118,1,60.31528568267822
topdown,20,1035,35,0,15,60,-1,79.12382050557942,0.5880897472103119,1.0186920652985545,0.11153506729878507,0.009801495786838532,0,0,60,15,114,1,56.671566009521484
heuristic_augmented,20,1035,35,0,9,60,-1,59.37983785646611,0.58008107176692,1.3846638773352904,0.053818716671754606,0.009668017862782001,0,0,60,9,114,0,71.76627922058105
rl,20,1035,35,0,15,60,-1,78.19883949519169,0.6505802524041361,1.3266940333640447,0.05491493104059122,0.011216900903519587,0,2,58,15,106,0,65.4322760105133
greedy_ggcnn,20,1036,36,0,6,60,-1,50.329965709077136,0.7250171454614022,1.8049791097431405,0.0698219941197414,0.01208361909102337,0,0,60,6,70,0,75.10202264785767
random,20,1036,36,0,9,60,-1,58.407661956601935,0.7661690216990056,1.5982730928916609,0.07006771515202616,0.012769483694983427,0,0,60,9,118,1,66.95177268981934
topdown,20,1036,36,0,11,60,-1,65.76491531266258,0.27754234366866976,0.8340007081005898,0.029273050563238586,0.004625705727811163,0,0,60,11,116,0,61.75369167327881
heuristic_augmented,20,1036,36,0,11,60,-1,66.03921828583384,0.4303908570830408,0.8656770679799681,0.058307805024005344,0.007173180951384014,0,0,60,11,112,0,65.36036729812622
rl,20,1036,36,0,12,60,-1,68.25091790918066,0.6245410454096697,1.365641177961955,0.03343629297396075,0.01058544144762152,0,1,59,12,118,0,61.79737854003906
greedy_ggcnn,20,1037,37,0,6,60,-1,49.69191387286259,1.1640430635686965,2.547761250607268,0.11183060274550582,0.01940071772614494,0,0,60,6,84,0,84.08648419380188
random,20,1037,37,0,12,60,-1,68.20838328492118,0.8458083575393922,1.6883732875286765,0.05254173633040104,0.01409680595898987,0,0,60,12,114,0,67.49947166442871
topdown,20,1037,37,0,16,60,-1,81.20628354959712,0.3768582252014603,0.9220869921718521,0.06949294563188309,0.006280970420024338,0,0,60,16,116,0,65.43443465232849
heuristic_augmented,20,1037,37,0,17,60,-1,83.67204745761121,0.4739762711944328,0.9188634163821132,0.11754407882561502,0.007899604519907214,0,0,60,17,66,1,55.45711398124695
rl,20,1037,37,0,13,60,-1,71.55157567485406,0.4842121625729706,0.9805586008444757,0.10943422561656398,0.00807020270954951,0,0,60,13,110,1,59.14003086090088
greedy_ggcnn,20,1038,38,0,4,60,-1,45.511438006864374,1.144280996567788,2.442687126137577,0.10328181269344472,0.019071349942796467,0,0,60,4,50,0,77.4308557510376
random,20,1038,38,0,13,60,-1,70.5635640798465,1.1182179600767446,2.172390065467875,0.06582967384321957,0.018636966001279075,0,0,60,13,116,0,68.93404912948608
topdown,20,1038,38,0,14,60,-1,75.76205027675125,1.0589748616243848,2.06268229840005,0.10920829068875061,0.01764958102707308,0,0,60,14,118,0,69.3839123249054
heuristic_augmented,20,1038,38,0,10,60,-1,61.5232573906397,0.6983713046801139,1.4958116168414568,0.06266245246121596,0.011639521744668565,0,0,60,10,116,0,70.12461614608765
rl,20,1038,38,0,14,60,-1,74.6433433471831,0.6983283264084453,1.47465273019077,0.06029068312940013,0.011638805440140756,0,0,60,14,114,0,64.21098899841309
greedy_ggcnn,20,1039,39,0,1,60,-1,33.339957774934405,1.2600211125328014,2.9934064488220335,0.05975571821820377,0.021000351875546688,0,0,60,1,62,0,101.69849586486816
random,20,1039,39,0,16,60,-1,81.21018640327736,0.47490679836130634,1.1494148457990767,0.03677904220770842,0.00818804824760873,0,2,58,16,114,0,64.1584222316742
topdown,20,1039,39,0,13,60,-1,71.56561077487805,0.33719461256096667,0.7646682398977042,0.07242629064582506,0.0056199102093494446,0,0,60,13,114,0,63.250545501708984
heuristic_augmented,20,1039,39,0,12,60,-1,70.43575827381625,0.602120863091872,1.4977067815390994,0.02923770208064698,0.010035347718197866,0,0,60,12,118,0,73.55757403373718
rl,20,1039,39,0,13,60,-1,68.47363715245166,0.6231814237741697,1.1750061420747622,0.072755122579197,0.011128239710253032,0,4,56,13,118,1,54.63735556602478
greedy_ggcnn,20,1040,40,0,3,60,-1,41.745812117188194,0.677093941405902,1.7157028221271757,0.09413971558539307,0.011284899023431699,0,0,60,3,84,1,77.45277047157288
random,20,1040,40,0,12,60,-1,66.56515735231109,0.7774213238444372,1.636899582646477,0.09298034827369434,0.013638970593762055,0,3,57,12,114,0,60.786179065704346
